book_id,genres
7599,"['historical-fiction', 'fiction', 'art']"
2813,"['thriller', 'fiction', 'mystery', 'contemporary', 'suspense', 'horror', 'crime', 'romance']"
3682,"['nonfiction', 'history', 'biography']"
5617,"['fiction', 'contemporary', 'chick-lit']"
6314,"['mystery', 'fiction', 'crime', 'classics', 'thriller']"
1816,"['science-fiction', 'fiction', 'fantasy']"
8594,"['science-fiction', 'fiction', 'fantasy', 'young-adult']"
1796,"['fiction', 'historical-fiction', 'religion', 'contemporary', 'classics']"
4613,"['horror', 'fiction', 'paranormal', 'classics', 'mystery', 'fantasy', 'thriller']"
9186,"['history', 'nonfiction', 'biography', 'memoir', 'fiction', 'thriller', 'contemporary']"
9970,"['historical-fiction', 'fiction']"
816,"['historical-fiction', 'fiction', 'history', 'contemporary', 'biography', 'classics', 'religion']"
4076,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
7665,"['fiction', 'chick-lit', 'romance', 'contemporary']"
3638,"['fiction', 'classics', 'contemporary']"
4517,"['fiction', 'classics', 'science-fiction', 'contemporary', 'horror']"
53,"['fantasy', 'young-adult', 'fiction']"
3600,"['fiction', 'science-fiction', 'classics', 'contemporary']"
4218,"['chick-lit', 'romance', 'fiction', 'contemporary', 'young-adult']"
2661,"['nonfiction', 'science', 'psychology', 'history']"
3450,"['mystery', 'fiction', 'crime', 'thriller', 'suspense']"
2037,"['fiction', 'historical-fiction', 'contemporary']"
6914,"['horror', 'fiction', 'thriller', 'suspense', 'mystery', 'science-fiction']"
2635,"['nonfiction', 'self-help', 'psychology', 'romance']"
1062,"['young-adult', 'romance', 'fantasy', 'fiction', 'science-fiction', 'chick-lit']"
1575,"['young-adult', 'romance', 'contemporary', 'fiction']"
6822,"['science-fiction', 'classics', 'fiction', 'fantasy']"
923,"['fantasy', 'young-adult', 'fiction']"
9699,"['science-fiction', 'fiction', 'classics', 'fantasy']"
1955,"['fiction', 'classics', 'contemporary', 'thriller', 'travel']"
8153,"['fiction', 'young-adult', 'fantasy', 'contemporary']"
5338,"['young-adult', 'science-fiction', 'fiction', 'romance', 'fantasy']"
6389,"['fiction', 'classics', 'historical-fiction']"
8977,"['nonfiction', 'memoir', 'science', 'biography', 'self-help', 'psychology', 'sports', 'fiction']"
5650,"['mystery', 'thriller', 'fiction', 'suspense', 'crime', 'contemporary']"
6049,"['fiction', 'contemporary']"
3837,"['fiction', 'contemporary', 'fantasy']"
6367,"['historical-fiction', 'fiction', 'art', 'romance', 'history', 'books', 'biography', 'contemporary']"
3079,"['fiction', 'classics', 'historical-fiction']"
1309,"['music', 'biography', 'nonfiction', 'memoir', 'history']"
3597,"['nonfiction', 'history', 'biography', 'fiction']"
9530,"['mystery', 'fiction', 'crime']"
2763,"['classics', 'fiction']"
2321,"['travel', 'nonfiction', 'memoir', 'biography']"
3637,"['fantasy', 'young-adult', 'paranormal', 'fiction', 'romance', 'thriller', 'mystery']"
2491,"['science-fiction', 'fiction', 'fantasy', 'classics']"
697,"['fiction', 'contemporary', 'mystery']"
4341,"['classics', 'fiction', 'historical-fiction', 'history', 'fantasy', 'young-adult', 'books']"
8739,"['fiction', 'chick-lit', 'romance', 'contemporary']"
5368,"['historical-fiction', 'fiction', 'romance', 'history', 'chick-lit']"
6329,"['fiction', 'contemporary']"
605,"['nonfiction', 'memoir', 'biography', 'chick-lit']"
9920,"['young-adult', 'fantasy', 'paranormal', 'fiction', 'romance']"
3162,"['mystery', 'fiction', 'thriller', 'suspense', 'crime']"
1537,"['historical-fiction', 'fiction', 'romance', 'chick-lit']"
9178,"['fiction', 'contemporary']"
8329,"['travel', 'nonfiction', 'memoir', 'biography']"
5358,"['fiction', 'classics']"
6683,"['fantasy', 'young-adult', 'fiction', 'science-fiction']"
9883,"['fiction', 'historical-fiction', 'mystery', 'romance', 'contemporary', 'books', 'history', 'thriller', 'suspense', 'crime', 'fantasy']"
9455,"['classics', 'fiction', 'historical-fiction']"
3187,"['fiction', 'contemporary']"
597,"['classics', 'fiction', 'historical-fiction']"
7814,"['science-fiction', 'fiction', 'fantasy', 'science', 'books']"
8010,"['fantasy', 'young-adult', 'fiction']"
6837,"['fiction', 'historical-fiction', 'contemporary', 'religion', 'history']"
9628,"['fiction', 'thriller', 'historical-fiction', 'mystery', 'contemporary', 'suspense']"
675,"['horror', 'fiction', 'thriller', 'science-fiction', 'fantasy', 'paranormal', 'suspense']"
6895,"['fiction', 'contemporary', 'poetry', 'books']"
4986,"['mystery', 'fiction', 'thriller', 'suspense', 'crime']"
6436,"['fantasy', 'young-adult', 'contemporary', 'romance', 'paranormal', 'mystery', 'science-fiction', 'fiction']"
1188,"['business', 'nonfiction', 'self-help', 'psychology']"
9692,"['young-adult', 'paranormal', 'fantasy', 'romance']"
6504,"['horror', 'fantasy', 'fiction', 'paranormal']"
685,"['young-adult', 'science-fiction', 'fantasy', 'fiction', 'paranormal', 'romance']"
3254,"['fiction', 'fantasy', 'horror', 'paranormal']"
7840,"['young-adult', 'fiction', 'classics', 'contemporary']"
6045,"['fiction', 'classics', 'historical-fiction']"
8433,"['history', 'nonfiction']"
7465,"['horror', 'fiction', 'young-adult', 'fantasy', 'mystery', 'thriller', 'paranormal']"
6773,"['young-adult', 'romance', 'science-fiction', 'fantasy', 'fiction']"
8717,"['fiction', 'philosophy', 'contemporary', 'historical-fiction', 'travel']"
7250,"['paranormal', 'fantasy', 'romance', 'fiction', 'horror', 'mystery', 'crime', 'suspense', 'contemporary', 'books', 'science-fiction']"
2332,"['fiction', 'mystery', 'romance', 'contemporary', 'chick-lit', 'thriller']"
3781,"['young-adult', 'fantasy', 'romance', 'paranormal', 'fiction']"
7511,"['science-fiction', 'fiction', 'fantasy', 'science']"
9447,"['science-fiction', 'fiction', 'fantasy']"
8230,"['fiction', 'sports', 'contemporary']"
7934,"['fantasy', 'young-adult', 'fiction', 'romance']"
6755,"['fiction', 'young-adult', 'classics']"
5655,"['fiction', 'thriller', 'suspense', 'mystery']"
6901,"['young-adult', 'fantasy', 'science-fiction', 'fiction']"
5630,"['science-fiction', 'fiction']"
1378,"['nonfiction', 'history', 'biography']"
4873,"['fiction', 'contemporary']"
5188,"['horror', 'fiction', 'thriller', 'crime', 'suspense']"
7490,"['fantasy', 'fiction', 'science-fiction', 'historical-fiction', 'young-adult']"
577,"['fantasy', 'young-adult', 'classics', 'fiction', 'historical-fiction', 'romance']"
4937,"['fiction', 'young-adult', 'mystery', 'fantasy']"
8610,"['young-adult', 'fiction', 'romance', 'contemporary', 'chick-lit']"
4865,"['fiction', 'classics', 'historical-fiction', 'religion']"
4736,"['mystery', 'fiction', 'thriller', 'suspense', 'crime', 'historical-fiction', 'contemporary', 'horror']"
9116,"['mystery', 'fiction', 'crime', 'classics']"
9881,"['fiction', 'young-adult', 'contemporary']"
8108,"['science-fiction', 'fiction', 'young-adult', 'fantasy', 'thriller', 'suspense', 'horror']"
8659,"['travel', 'memoir', 'nonfiction', 'biography', 'fiction', 'contemporary', 'chick-lit', 'cookbooks', 'books', 'romance', 'history']"
3939,"['art', 'history', 'nonfiction', 'classics', 'fiction', 'books']"
3803,"['thriller', 'fiction', 'horror', 'mystery', 'suspense', 'crime']"
9887,"['nonfiction', 'memoir', 'psychology', 'biography', 'science']"
4197,"['nonfiction', 'travel', 'biography', 'history', 'memoir', 'classics']"
7904,"['science-fiction', 'fiction', 'fantasy', 'religion']"
9638,"['young-adult', 'science-fiction', 'fiction', 'romance', 'fantasy', 'books', 'mystery']"
5082,"['crime', 'thriller', 'fiction', 'mystery', 'suspense']"
3304,"['fiction', 'young-adult', 'classics', 'contemporary', 'books']"
519,"['young-adult', 'science-fiction', 'fiction', 'fantasy', 'romance']"
3713,"['mystery', 'fiction', 'thriller', 'suspense', 'crime']"
4052,"['fiction', 'horror', 'young-adult', 'romance', 'thriller', 'mystery', 'chick-lit']"
486,"['young-adult', 'fantasy', 'science-fiction', 'fiction']"
4520,"['fiction', 'historical-fiction', 'contemporary']"
8835,"['historical-fiction', 'fiction', 'romance', 'mystery', 'contemporary', 'music', 'chick-lit', 'history']"
6701,"['fantasy', 'fiction', 'historical-fiction', 'science-fiction', 'young-adult']"
3723,"['young-adult', 'contemporary', 'fiction', 'romance']"
8766,"['science-fiction', 'fiction', 'fantasy', 'science', 'books', 'classics']"
9985,"['fiction', 'thriller', 'books', 'mystery', 'suspense', 'science-fiction']"
8471,"['classics', 'fiction', 'historical-fiction', 'mystery']"
5468,"['mystery', 'fiction', 'crime', 'thriller', 'contemporary']"
6177,"['fiction', 'chick-lit', 'contemporary', 'romance']"
8538,"['fiction', 'contemporary']"
9647,"['young-adult', 'fiction', 'mystery', 'classics', 'thriller', 'suspense']"
3611,"['fantasy', 'paranormal', 'fiction', 'romance', 'mystery']"
361,"['classics', 'fiction', 'historical-fiction']"
2534,"['fiction', 'young-adult', 'contemporary']"
1544,"['fiction', 'contemporary', 'classics']"
5342,"['fantasy', 'young-adult', 'fiction', 'paranormal', 'science-fiction']"
9742,"['young-adult', 'romance', 'chick-lit', 'fiction', 'contemporary', 'books']"
2415,"['fiction', 'fantasy', 'mystery', 'horror', 'young-adult']"
2075,"['chick-lit', 'romance', 'fiction', 'contemporary', 'young-adult', 'mystery']"
6068,"['fiction', 'mystery', 'suspense', 'thriller', 'contemporary', 'crime', 'chick-lit', 'romance']"
287,"['fiction', 'classics', 'philosophy']"
1178,"['classics', 'fiction', 'historical-fiction', 'young-adult']"
1660,"['fiction', 'historical-fiction', 'crime']"
9469,"['mystery', 'fiction', 'crime', 'classics']"
6684,"['mystery', 'crime', 'fiction', 'classics', 'thriller']"
9565,"['fiction', 'chick-lit', 'romance', 'contemporary']"
2999,"['historical-fiction', 'fiction', 'romance']"
8435,"['historical-fiction', 'fiction']"
348,"['young-adult', 'contemporary', 'mystery', 'fiction', 'romance', 'thriller']"
5473,"['young-adult', 'paranormal', 'fantasy', 'romance', 'fiction']"
2465,"['psychology', 'nonfiction', 'self-help', 'science', 'philosophy', 'business']"
4086,"['romance', 'chick-lit', 'contemporary', 'fiction']"
5458,"['classics', 'fiction', 'young-adult', 'historical-fiction', 'romance']"
972,"['classics', 'science-fiction', 'fiction', 'fantasy']"
7519,"['fantasy', 'fiction', 'young-adult', 'science-fiction']"
5810,"['young-adult', 'fantasy', 'paranormal', 'science-fiction', 'fiction']"
7885,"['fiction', 'mystery', 'thriller', 'contemporary', 'horror', 'suspense']"
5345,"['fantasy', 'young-adult', 'paranormal', 'fiction', 'mystery', 'romance']"
3543,"['history', 'nonfiction', 'religion']"
6750,"['nonfiction', 'music', 'sports', 'science', 'history', 'business', 'contemporary', 'philosophy', 'fiction', 'memoir', 'books', 'psychology']"
3045,"['young-adult', 'contemporary', 'romance', 'fiction', 'chick-lit']"
3686,"['historical-fiction', 'fiction']"
9519,"['fiction', 'contemporary']"
2838,"['young-adult', 'contemporary', 'fiction', 'romance']"
9855,"['fantasy', 'young-adult', 'romance', 'fiction']"
9270,"['fantasy', 'young-adult', 'romance', 'fiction']"
2691,"['fiction', 'fantasy', 'paranormal', 'horror', 'romance']"
6718,"['chick-lit', 'romance', 'contemporary', 'fiction', 'fantasy']"
885,"['fiction', 'contemporary', 'thriller', 'mystery', 'horror', 'suspense', 'crime', 'books']"
1147,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
8958,"['fantasy', 'young-adult', 'romance', 'paranormal', 'fiction']"
8741,"['fantasy', 'historical-fiction', 'fiction', 'romance', 'paranormal']"
8815,"['fiction', 'classics', 'horror', 'philosophy', 'thriller']"
1885,"['classics', 'fiction', 'romance', 'poetry']"
8315,"['fantasy', 'young-adult', 'fiction', 'romance', 'historical-fiction', 'paranormal']"
2399,"['fantasy', 'fiction', 'romance']"
3098,"['mystery', 'fiction', 'thriller', 'suspense', 'crime', 'romance']"
2107,"['fiction', 'historical-fiction', 'classics']"
2740,"['fiction', 'horror', 'young-adult', 'romance', 'thriller', 'mystery', 'classics']"
4780,"['art', 'biography', 'history', 'nonfiction', 'classics']"
847,"['fiction', 'mystery', 'contemporary', 'chick-lit']"
3908,"['romance', 'fiction', 'chick-lit', 'contemporary', 'young-adult']"
6266,"['young-adult', 'fantasy', 'romance', 'paranormal', 'science-fiction', 'fiction']"
148,"['historical-fiction', 'fiction', 'classics', 'art', 'romance']"
8559,"['manga', 'comics', 'romance', 'graphic-novels', 'fiction', 'young-adult', 'contemporary']"
2931,"['fiction', 'science-fiction', 'classics', 'fantasy', 'philosophy']"
7509,"['fiction', 'thriller', 'mystery', 'suspense', 'historical-fiction']"
1988,"['history', 'religion', 'nonfiction', 'biography', 'spirituality', 'christian', 'philosophy', 'fiction', 'historical-fiction']"
7734,"['fiction', 'classics', 'historical-fiction']"
2019,"['mystery', 'young-adult', 'fiction', 'fantasy']"
5501,"['mystery', 'fiction', 'thriller', 'crime', 'suspense']"
8131,"['fiction', 'thriller', 'mystery', 'suspense', 'crime']"
9193,"['fiction', 'chick-lit', 'romance', 'mystery', 'contemporary', 'psychology', 'books']"
3440,"['horror', 'fiction', 'fantasy', 'thriller', 'science-fiction', 'paranormal']"
3495,"['business', 'nonfiction', 'self-help', 'psychology']"
8423,"['young-adult', 'romance', 'fiction', 'contemporary']"
3327,"['fiction', 'contemporary', 'young-adult', 'psychology']"
9328,"['young-adult', 'romance', 'contemporary', 'chick-lit', 'fiction', 'books']"
6243,"['fiction', 'mystery', 'thriller', 'suspense', 'historical-fiction', 'crime', 'history', 'contemporary', 'books']"
5562,"['mystery', 'fiction', 'science-fiction', 'crime', 'thriller']"
2444,"['nonfiction', 'psychology', 'science', 'business', 'self-help']"
4958,"['nonfiction', 'art', 'history']"
1787,"['romance', 'fiction', 'philosophy', 'contemporary']"
4174,"['nonfiction', 'romance', 'christian', 'biography', 'memoir', 'chick-lit']"
60,"['fiction', 'mystery', 'young-adult', 'contemporary', 'classics', 'psychology']"
9349,"['fantasy', 'paranormal', 'romance', 'fiction', 'chick-lit']"
8716,"['fiction', 'historical-fiction']"
6450,"['travel', 'nonfiction', 'memoir', 'history', 'biography', 'fiction', 'contemporary']"
4762,"['nonfiction', 'self-help', 'science']"
4393,"['young-adult', 'paranormal', 'fantasy', 'romance', 'fiction']"
2715,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
736,"['classics', 'fiction', 'historical-fiction']"
4474,"['fantasy', 'young-adult', 'paranormal', 'fiction']"
2923,"['fantasy', 'fiction', 'horror', 'paranormal']"
7006,"['mystery', 'fiction', 'crime', 'classics', 'thriller']"
8116,"['fantasy', 'young-adult', 'fiction', 'romance', 'science-fiction']"
9785,"['fantasy', 'romance', 'fiction', 'young-adult', 'historical-fiction']"
9263,"['fiction', 'historical-fiction', 'contemporary']"
4268,"['historical-fiction', 'fiction', 'thriller', 'mystery']"
5910,"['fiction', 'chick-lit', 'romance', 'contemporary', 'young-adult', 'books']"
3300,"['fiction', 'sports', 'historical-fiction', 'contemporary', 'mystery', 'thriller', 'suspense', 'young-adult', 'crime']"
9,"['fiction', 'mystery', 'thriller', 'suspense', 'crime', 'historical-fiction']"
9829,"['romance', 'fiction']"
5942,"['fiction', 'contemporary']"
7927,"['fantasy', 'young-adult', 'fiction']"
7496,"['fiction', 'classics']"
8018,"['fiction', 'classics', 'historical-fiction']"
4829,"['thriller', 'mystery', 'fiction', 'suspense', 'crime', 'horror', 'contemporary']"
3128,"['horror', 'fantasy', 'fiction', 'paranormal', 'historical-fiction', 'romance']"
1501,"['historical-fiction', 'fiction', 'romance', 'chick-lit']"
5629,"['fiction', 'classics', 'historical-fiction', 'contemporary']"
9680,"['nonfiction', 'self-help', 'business', 'psychology', 'memoir', 'biography']"
2777,"['nonfiction', 'memoir', 'biography']"
8275,"['fantasy', 'fiction', 'young-adult']"
7044,"['historical-fiction', 'fiction', 'romance', 'chick-lit']"
7161,"['fiction', 'thriller', 'crime', 'mystery', 'suspense', 'contemporary', 'romance']"
9035,"['romance', 'contemporary', 'chick-lit', 'fiction']"
3620,"['fiction', 'thriller', 'mystery', 'suspense', 'romance', 'crime', 'contemporary']"
645,"['young-adult', 'fantasy', 'romance', 'fiction', 'paranormal']"
2822,"['fiction', 'thriller', 'mystery', 'historical-fiction', 'suspense']"
5931,"['classics', 'fiction', 'historical-fiction', 'romance']"
1221,"['fiction', 'chick-lit', 'young-adult', 'romance', 'contemporary']"
5302,"['mystery', 'crime', 'thriller', 'fiction', 'suspense', 'contemporary', 'books', 'religion']"
7251,"['classics', 'fiction', 'romance']"
5693,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'books']"
9509,"['fiction', 'young-adult', 'contemporary']"
8685,"['thriller', 'mystery', 'fiction', 'suspense', 'contemporary', 'crime']"
6604,"['historical-fiction', 'fiction', 'romance', 'classics']"
5759,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
7354,"['horror', 'fiction', 'thriller', 'suspense', 'mystery', 'fantasy', 'romance']"
4200,"['fantasy', 'fiction', 'romance', 'young-adult', 'science-fiction']"
1645,"['fiction', 'science-fiction', 'horror', 'contemporary', 'thriller']"
7616,"['classics', 'fiction', 'science-fiction', 'fantasy']"
4715,"['christian', 'nonfiction', 'religion', 'spirituality']"
4839,"['chick-lit', 'fiction', 'romance', 'contemporary', 'mystery', 'suspense']"
7944,"['fiction', 'contemporary', 'crime']"
3832,"['paranormal', 'fantasy', 'romance', 'fiction', 'horror']"
5997,"['young-adult', 'romance', 'contemporary', 'chick-lit', 'fiction']"
6060,"['psychology', 'nonfiction', 'business', 'science', 'self-help', 'philosophy']"
8365,"['fantasy', 'fiction', 'mystery', 'young-adult', 'science-fiction']"
5616,"['fiction', 'contemporary', 'crime', 'mystery', 'thriller']"
3062,"['psychology', 'nonfiction', 'business', 'self-help', 'science', 'philosophy']"
5462,"['historical-fiction', 'fiction', 'history', 'contemporary']"
6880,"['philosophy', 'nonfiction', 'classics', 'history']"
9494,"['mystery', 'fiction', 'crime', 'classics']"
4244,"['classics', 'fiction']"
4570,"['historical-fiction', 'fiction']"
9549,"['classics', 'fiction', 'fantasy', 'philosophy']"
1184,"['classics', 'fiction', 'romance']"
9977,"['fiction', 'contemporary']"
7129,"['biography', 'nonfiction', 'memoir', 'history', 'fiction', 'historical-fiction', 'contemporary', 'religion', 'mystery']"
1057,"['fiction', 'thriller', 'mystery', 'suspense', 'crime']"
5676,"['science-fiction', 'fiction', 'fantasy', 'classics']"
4161,"['fantasy', 'young-adult', 'fiction', 'paranormal']"
3468,"['fiction', 'religion', 'contemporary', 'historical-fiction', 'spirituality']"
6625,"['fiction', 'contemporary', 'historical-fiction']"
8248,"['paranormal', 'fantasy', 'young-adult', 'romance', 'fiction']"
6852,"['fiction', 'science-fiction', 'horror', 'fantasy', 'thriller', 'mystery', 'contemporary']"
4145,"['young-adult', 'fiction', 'romance', 'contemporary']"
3893,"['nonfiction', 'biography', 'history']"
3299,"['fiction', 'romance', 'chick-lit', 'contemporary']"
471,"['classics', 'fiction', 'romance', 'historical-fiction']"
5613,"['horror', 'young-adult', 'thriller', 'fiction', 'mystery', 'fantasy', 'crime', 'paranormal', 'suspense', 'contemporary', 'psychology', 'books', 'science-fiction']"
5079,"['fantasy', 'young-adult', 'romance', 'fiction', 'paranormal', 'contemporary']"
5618,"['mystery', 'fiction', 'romance', 'chick-lit', 'crime', 'contemporary', 'suspense', 'thriller']"
6817,"['graphic-novels', 'comics', 'fantasy', 'fiction', 'mystery', 'horror']"
6180,"['fiction', 'contemporary', 'historical-fiction']"
7416,"['classics', 'fiction']"
8788,"['fiction', 'classics', 'romance']"
7154,"['fiction', 'contemporary', 'fantasy', 'memoir']"
3080,"['classics', 'fiction', 'fantasy', 'historical-fiction']"
8530,"['young-adult', 'fantasy', 'paranormal', 'fiction', 'romance']"
8328,"['young-adult', 'romance', 'contemporary', 'fiction', 'chick-lit']"
9582,"['fiction', 'historical-fiction', 'contemporary', 'romance', 'history', 'religion']"
406,"['art', 'nonfiction', 'psychology', 'self-help']"
3407,"['historical-fiction', 'fiction', 'fantasy', 'romance']"
1892,"['mystery', 'fiction', 'crime', 'thriller', 'contemporary']"
1919,"['young-adult', 'romance', 'contemporary', 'fiction']"
8682,"['classics', 'fiction', 'crime', 'historical-fiction']"
6397,"['fantasy', 'mystery', 'paranormal', 'fiction', 'horror', 'science-fiction']"
9616,"['young-adult', 'romance', 'contemporary', 'chick-lit', 'fiction']"
2925,"['biography', 'nonfiction', 'memoir']"
8655,"['sports', 'nonfiction', 'history', 'business', 'biography', 'memoir', 'books']"
382,"['young-adult', 'contemporary', 'fiction', 'romance']"
7223,"['horror', 'fiction', 'thriller', 'mystery', 'suspense', 'paranormal', 'fantasy', 'crime', 'books']"
9204,"['nonfiction', 'business', 'history', 'philosophy', 'science']"
2054,"['young-adult', 'fiction', 'chick-lit', 'contemporary', 'romance']"
1675,"['fiction', 'contemporary', 'historical-fiction']"
1973,"['psychology', 'nonfiction', 'philosophy', 'classics', 'science']"
8676,"['fiction', 'crime', 'mystery', 'contemporary', 'thriller']"
9875,"['chick-lit', 'fiction', 'romance', 'contemporary']"
9240,"['fiction', 'historical-fiction', 'mystery', 'crime', 'contemporary']"
7388,"['chick-lit', 'fiction', 'romance', 'contemporary', 'mystery']"
6443,"['fiction', 'contemporary', 'mystery', 'thriller', 'crime']"
2212,"['fiction', 'mystery', 'thriller', 'crime', 'suspense']"
306,"['fiction', 'contemporary', 'chick-lit']"
8772,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'books']"
3828,"['fiction', 'contemporary', 'fantasy']"
8300,"['historical-fiction', 'fiction', 'history', 'mystery', 'science', 'books']"
9567,"['young-adult', 'fantasy', 'science-fiction', 'romance', 'paranormal', 'fiction']"
7453,"['nonfiction', 'memoir', 'psychology', 'biography']"
5517,"['chick-lit', 'romance', 'fiction', 'contemporary', 'young-adult']"
7318,"['mystery', 'historical-fiction', 'fiction', 'romance']"
5711,"['memoir', 'nonfiction', 'religion', 'biography', 'fiction', 'contemporary', 'spirituality', 'history']"
3767,"['fantasy', 'fiction', 'romance', 'paranormal', 'chick-lit']"
290,"['nonfiction', 'memoir', 'biography']"
6315,"['fiction', 'science-fiction', 'thriller', 'classics', 'horror']"
2442,"['business', 'nonfiction', 'biography', 'self-help']"
4412,"['nonfiction', 'memoir', 'biography']"
6250,"['fiction', 'contemporary', 'religion']"
9990,"['fiction', 'music', 'historical-fiction', 'contemporary']"
1163,"['fiction', 'young-adult', 'fantasy', 'mystery']"
9555,"['nonfiction', 'philosophy']"
6168,"['memoir', 'nonfiction', 'biography', 'contemporary']"
8490,"['science-fiction', 'fiction', 'fantasy', 'books', 'young-adult', 'horror', 'science']"
8019,"['fiction', 'historical-fiction', 'contemporary']"
919,"['fiction', 'contemporary', 'classics']"
1525,"['fantasy', 'fiction']"
8398,"['fantasy', 'paranormal', 'fiction', 'horror', 'romance']"
1270,"['fiction', 'contemporary', 'romance']"
1242,"['fiction', 'historical-fiction', 'contemporary']"
7329,"['fiction', 'contemporary', 'historical-fiction']"
3568,"['memoir', 'nonfiction', 'biography', 'fiction', 'contemporary']"
4525,"['historical-fiction', 'fiction', 'young-adult', 'classics', 'history', 'books']"
6529,"['mystery', 'fiction', 'crime', 'thriller', 'romance', 'suspense']"
5544,"['young-adult', 'romance', 'science-fiction', 'fiction', 'fantasy']"
2569,"['science-fiction', 'fantasy', 'classics', 'fiction', 'romance']"
7650,"['classics', 'fiction', 'mystery', 'historical-fiction', 'crime']"
9905,"['fiction', 'contemporary']"
7655,"['mystery', 'young-adult', 'historical-fiction', 'fiction', 'fantasy', 'crime']"
7247,"['historical-fiction', 'fiction', 'mystery', 'fantasy', 'thriller', 'romance']"
6733,"['young-adult', 'fantasy', 'science-fiction', 'paranormal', 'fiction', 'horror']"
7723,"['philosophy', 'nonfiction', 'classics', 'science']"
8086,"['romance', 'contemporary', 'young-adult', 'chick-lit', 'fiction', 'books']"
3207,"['nonfiction', 'science', 'history']"
1427,"['horror', 'fiction', 'thriller', 'paranormal', 'fantasy', 'mystery']"
2045,"['science-fiction', 'fiction', 'fantasy', 'classics', 'philosophy', 'science', 'books', 'religion']"
2901,"['paranormal', 'romance', 'fantasy', 'chick-lit', 'fiction']"
9302,"['fiction', 'contemporary']"
6255,"['nonfiction', 'memoir', 'biography', 'self-help', 'chick-lit', 'contemporary']"
1344,"['nonfiction', 'psychology', 'business', 'science', 'self-help']"
8157,"['comics', 'graphic-novels', 'fiction', 'crime', 'fantasy', 'science-fiction']"
5894,"['mystery', 'fiction', 'crime', 'thriller', 'suspense']"
4374,"['fiction', 'contemporary']"
7095,"['fantasy', 'fiction', 'science-fiction']"
5533,"['paranormal', 'fantasy', 'romance', 'fiction']"
2839,"['historical-fiction', 'fiction', 'romance', 'chick-lit']"
5436,"['young-adult', 'fiction', 'contemporary', 'chick-lit', 'romance']"
9056,"['fantasy', 'young-adult', 'paranormal', 'romance', 'fiction']"
4713,"['horror', 'fiction', 'thriller', 'mystery', 'suspense', 'fantasy', 'science-fiction', 'paranormal']"
7438,"['horror', 'fiction', 'thriller', 'science-fiction', 'mystery']"
1082,"['fiction', 'contemporary', 'mystery', 'fantasy', 'books', 'romance']"
2735,"['thriller', 'fiction', 'horror', 'mystery', 'suspense', 'crime']"
2133,"['historical-fiction', 'fiction', 'religion']"
1260,"['mystery', 'fiction', 'thriller', 'crime', 'suspense']"
7926,"['young-adult', 'paranormal', 'fantasy', 'romance', 'mystery', 'fiction']"
6587,"['historical-fiction', 'fiction', 'mystery', 'romance', 'horror', 'paranormal', 'history', 'thriller', 'fantasy', 'contemporary', 'crime', 'suspense']"
4879,"['memoir', 'nonfiction', 'religion', 'biography', 'history', 'psychology', 'spirituality', 'crime']"
2048,"['mystery', 'thriller', 'fiction', 'suspense', 'crime', 'romance']"
7449,"['fiction', 'contemporary', 'mystery']"
8413,"['fantasy', 'fiction', 'science-fiction', 'historical-fiction', 'young-adult']"
8767,"['fantasy', 'fiction', 'young-adult', 'science-fiction']"
1941,"['mystery', 'fiction', 'thriller', 'horror', 'crime', 'suspense', 'contemporary']"
9472,"['classics', 'fiction', 'historical-fiction', 'romance']"
8810,"['fantasy', 'young-adult', 'romance', 'fiction']"
4710,"['young-adult', 'fantasy', 'historical-fiction', 'paranormal', 'fiction', 'science-fiction', 'mystery']"
6866,"['memoir', 'nonfiction', 'biography', 'fiction', 'chick-lit']"
4602,"['fiction', 'classics', 'romance', 'historical-fiction']"
3333,"['fiction', 'mystery', 'crime', 'thriller']"
73,"['young-adult', 'science-fiction', 'fantasy', 'romance', 'fiction', 'paranormal']"
8686,"['horror', 'fiction', 'fantasy', 'classics', 'mystery']"
9220,"['nonfiction', 'self-help']"
9418,"['nonfiction', 'art', 'biography', 'self-help', 'psychology', 'history', 'business', 'philosophy', 'memoir', 'music']"
4031,"['fiction', 'fantasy', 'contemporary']"
4059,"['business', 'nonfiction', 'self-help', 'psychology']"
4087,"['young-adult', 'fantasy', 'romance', 'chick-lit', 'fiction', 'paranormal', 'contemporary']"
9674,"['thriller', 'mystery', 'fiction', 'suspense', 'crime', 'contemporary']"
7451,"['young-adult', 'contemporary', 'romance', 'chick-lit', 'fiction']"
3455,"['fiction', 'mystery', 'thriller', 'fantasy', 'science-fiction', 'suspense', 'crime']"
4815,"['young-adult', 'fiction', 'classics', 'contemporary']"
7810,"['fiction', 'philosophy', 'contemporary', 'classics']"
3525,"['nonfiction', 'memoir', 'psychology', 'biography']"
8974,"['nonfiction', 'biography', 'memoir', 'history', 'fiction', 'historical-fiction', 'travel', 'business', 'contemporary', 'religion']"
9810,"['fiction', 'thriller', 'mystery', 'suspense', 'historical-fiction', 'crime', 'books']"
650,"['classics', 'fiction', 'historical-fiction']"
